0.016667 0.016667 0.666667 20 20
20
 0.0  0.0
 20.6  7.2  1 
 0.2  14.4  1 
 2.0  14.1  0 
 7.4  15.0  0 
 7.7  2.5  0 
 4.3  3.4  0 
 20.8  2.9  0 
 13.0  7.4  0 
 0.8  15.4  0 
 10.7  1.3  0 
 5.5  11.3  0 
 1.0  0.6  1 
 10.0  5.9  0 
 13.4  2.3  0 
 3.5  4.8  0 
 7.0  13.2  0 
 6.6  0.2  0 
 22.7  2.7  0 
 2.1  22.6  0 
 2.6  1.5  0 
 0.0  0.0
0 0 0.0
0 1 66.79479987510526
0 2 35.10604204294003
0 3 38.64609634487199
0 4 53.69205123036961
0 5 24.58827344890058
0 6 18.47423521952657
0 7 56.79936129414553
0 8 49.03655459860418
0 9 38.96976772657309
0 10 28.70384719086802
0 11 40.2031092347942
0 12 3.775076502547178
0 13 38.1782202845263
0 14 37.63867873349005
0 15 19.93972792584974
0 16 48.58421258291794
0 17 16.3627926783494
0 18 60.98395786385318
0 19 59.30879925362431
0 20 9.90554363084337
0 21 0.0
1 0 66.79479987510526
1 1 0.0
1 2 66.38084191804529
1 3 61.28089621997724
1 4 50.40685110547487
1 5 42.20652642620468
1 6 48.32056465557869
1 7 10.64456141904029
1 8 18.71824527650108
1 9 67.36456760167835
1 10 38.09095268423724
1 11 46.03790910989945
1 12 63.01972337255808
1 13 28.61657959057896
1 14 29.1561211416152
1 15 46.85507194925552
1 16 47.21901245802321
1 17 50.43200719675585
1 18 15.78915798874793
1 19 81.46359912872957
1 20 56.88925624426189
1 21 66.79479987510526
2 0 35.10604204294003
2 1 66.38084191804529
2 2 0.0
2 3 5.099945698068044
2 4 18.58600918742958
2 5 46.73431549184062
2 6 36.3002772624666
2 7 77.02540333708558
2 8 47.66259664154422
2 9 3.863725683633057
2 10 56.60988923380805
2 11 20.34293280814584
2 12 35.04111854548722
2 13 44.00426232746633
2 14 60.7447207764301
2 15 31.0063141170903
2 16 19.16182946002209
2 17 49.46324936459062
2 18 82.16999990679322
2 19 24.20275721068428
2 20 36.72049841209667
2 21 35.10604204294003
3 0 38.64609634487199
3 1 61.28089621997724
3 2 5.099945698068044
3 3 0.0
3 4 15.04595488549763
