0.016667 0.016667 0.666667 20 20
20
 0.0  0.0
 1.8  6.3  0 
 4.5  1.0  0 
 15.9  4.5  0 
 2.9  1.6  0 
 0.5  5.0  0 
 17.2  4.6  0 
 2.6  0.7  0 
 3.1  1.2  0 
 5.2  15.0  0 
 0.5  12.5  1 
 14.4  2.0  1 
 4.0  8.3  0 
 1.1  1.8  1 
 4.6  14.5  0 
 1.0  16.2  0 
 5.0  3.4  0 
 2.9  2.1  0 
 12.5  0.7  1 
 15.9  2.0  0 
 1.0  13.3  0 
 0.0  0.0
0 0 0.0
0 1 19.40993624339183
0 2 13.17629989957106
0 3 48.86469663179421
0 4 10.79762427575781
0 5 13.19978383361665
0 6 52.30855491421267
0 7 7.833392038103138
0 8 10.32442083559188
0 9 48.42035733621573
0 10 31.14531283171544
0 11 39.46227339104325
0 12 29.46828385915002
0 13 7.079308921989219
0 14 45.84919896660617
0 15 41.35883582541246
0 16 20.15691860447125
0 17 12.09629905604279
0 18 31.64984362960858
0 19 42.95022907686688
0 20 34.40054162694695
0 21 0.0
1 0 19.40993624339183
1 1 0.0
1 2 19.14623614296289
1 3 38.03463287518604
1 4 13.88756051914964
1 5 6.210152409775177
1 6 40.9984911576045
1 7 15.41654420528869
1 8 15.33435707898371
1 9 29.0104210928239
1 10 17.97537658832361
1 11 40.63220963443509
1 12 10.05834761575819
1 13 12.33062732140261
1 14 26.43926272321433
1 15 25.78889958202063
1 16 14.61301763892058
1 17 12.59363718734904
1 18 39.05977987300041
1 19 44.12016532025871
1 20 18.83060538355512
1 21 19.40993624339183
2 0 13.17629989957106
2 1 19.14623614296289
2 2 0.0
2 3 35.68839673222315
2 4 5.258675623813248
2 5 19.17651606595441
2 6 39.13225501464161
2 7 5.342907861467922
2 8 3.811879063979185
2 9 35.24405743664467
2 10 37.1216127312865
2 11 26.2859734914722
2 12 18.64458375872108
2 13 9.936990977581841
2 14 32.99289906703511
2 15 44.93513572498352
2 16 6.98061870490019
2 17 6.552598955613854
2 18 19.91354373003752
2 19 29.77392917729581
2 20 37.97684152651802
2 21 13.17629989957106
3 0 48.86469663179421
3 1 38.03463287518604
3 2 35.68839673222315
3 3 0.0
3 4 38.0670723560364
3 5 38.06491279817755
3 6 3.763858282418462
