0.016667 0.016667 0.666667 20 20
20
 12.4  12.4
 2.0  17.4  1 
 23.2  3.0  0 
 14.6  6.6  0 
 0.7  6.8  0 
 20.9  0.6  0 
 5.2  18.2  0 
 21.9  1.2  0 
 12.9  6.3  0 
 7.3  0.2  0 
 7.4  8.7  0 
 6.6  5.5  0 
 20.2  3.8  0 
 3.8  0.2  1 
 23.8  6.1  0 
 1.3  6.6  0 
 21.9  0.1  0 
 3.3  1.8  0 
 16.8  7.3  0 
 6.8  10.3  0 
 18.6  1.3  0 
 12.4  12.4
0 0 0.0
0 1 36.97644084713561
0 2 48.36914613919181
0 3 19.08021289537346
0 4 41.55904581306142
0 5 48.60046006883119
0 6 31.22224471741731
0 7 49.74549467674989
0 8 15.95681471077827
0 9 41.42010357477582
0 10 20.85919641660794
0 11 30.31783712746331
0 12 39.38170033509206
0 13 49.89483182728018
0 14 42.41691517733617
0 15 40.54686765821587
0 16 52.31430714934137
0 17 47.28049598157745
0 18 22.81033069810845
0 19 18.3901758447921
0 20 41.42936930327931
0 21 0.0
1 0 36.97644084713561
1 1 0.0
1 2 85.34558698632742
1 3 56.05665374250907
1 4 28.68557719610687
1 5 85.5769009159668
1 6 9.605803870281697
1 7 86.72193552388549
1 8 52.93325555791388
1 9 54.04624673644995
1 10 33.9057277996534
1 11 39.52436851050876
1 12 76.35814118222768
1 13 45.5715184839456
1 14 79.39335602447179
1 15 27.67339904126133
1 16 89.29074799647698
1 17 40.50585432964832
1 18 59.78677154524406
1 19 28.55670722783755
1 20 78.40581015041492
1 21 36.97644084713561
2 0 48.36914613919181
2 1 85.34558698632742
2 2 0.0
2 3 29.28893324381835
2 4 62.90000979022055
2 5 11.28868607036062
2 6 79.59139085660912
2 7 7.263651462441922
2 8 32.41233142841354
2 9 44.73934024987746
2 10 51.43985918667402
2 11 45.82121847581867
2 12 8.987445804099744
2 13 53.21406850238183
2 14 8.927769038144366
2 15 61.03218794506609
2 16 9.974838989850442
2 17 50.5997326566791
2 18 25.55881544108336
2 19 56.78887975848987
2 20 15.0997768359125
2 21 48.36914613919181
3 0 19.08021289537346
3 1 56.05665374250907
3 2 29.28893324381835
3 3 0.0
3 4 33.6110765464022
3 5 29.52024717345774
3 6 50.30245761279076
3 7 30.66528178137643
3 8 4.563398184595188
3 9 32.73040700605911
3 10 22.15092594285568
3 11 21.62814055874661
3 12 20.3014874397186
3 13 41.20513525856348
3 14 23.33670228196272
3 15 32.17717108949918
3 16 33.23409425396791
3 17 38.59079941286075
3 18 7.090117802734994
3 19 27.49994651467152
3 20 22.34915640790585
3 21 19.08021289537346
4 0 41.55904581306142
4 1 28.68557719610687
4 2 62.90000979022055
4 3 33.6110765464022
4 4 0.0
4 5 63.13132371985994
4 6 38.29138106638857
4 7 64.27635832777864
4 8 30.48767836180702
4 9 31.60066954034308
4 10 20.69984939645347
4 11 17.07879131440189
4 12 53.91256398612082
4 13 23.12594128783872
4 14 56.94777882836492
4 15 1.86782184515446
4 16 66.84517080037011
4 17 18.06027713354145
4 18 39.95946704707971
4 19 23.16886996826932
4 20 55.96023295430805
4 21 41.55904581306142
5 0 48.60046006883119
5 1 85.5769009159668
5 2 11.28868607036062
5 3 29.52024717345774
5 4 63.13132371985994
5 5 0.0
5 6 79.82270478624851
5 7 4.025034607918692
5 8 32.64364535805292
5 9 33.45065417951685
5 10 51.67117311631341
5 11 46.05253240545805
5 12 9.218759733739128
5 13 41.92538243202122
5 14 20.21645510850498
5 15 61.26350187470548
5 16 3.713847080510174
5 17 45.07104658631849
5 18 25.79012937072274
5 19 57.02019368812925
5 20 7.171090765551885
5 21 48.60046006883119
6 0 31.22224471741731
6 1 9.605803870281697
6 2 79.59139085660912
6 3 50.30245761279076
6 4 38.29138106638857
6 5 79.82270478624851
6 6 0.0
6 7 80.9677393941672
6 8 47.17905942819558
6 9 48.29205060673165
6 10 28.1515316699351
6 11 33.77017238079046
6 12 70.60394505250937
6 13 46.62716708060734
6 14 73.63915989475349
6 15 37.27920291154303
6 16 83.53655186675869
6 17 44.0128312349046
6 18 54.03257541552576
6 19 22.80251109811925
6 20 72.65161402069663
6 21 31.22224471741731
7 0 49.74549467674989
7 1 86.72193552388549
7 2 7.263651462441922
7 3 30.66528178137643
7 4 64.27635832777864
7 5 4.025034607918692
7 6 80.9677393941672
7 7 0.0
7 8 33.78867996597162
7 9 37.47568878743554
7 10 52.8162077242321
7 11 47.19756701337674
7 12 10.36379434165782
7 13 45.95041703993991
7 14 16.19142050058629
7 15 62.40853648262417
7 16 3.060198173908738
7 17 46.21608119423718
7 18 26.93516397864143
7 19 58.16522829604795
7 20 8.476125373470577
7 21 49.74549467674989
8 0 15.95681471077827
8 1 52.93325555791388
8 2 32.41233142841354
8 3 4.563398184595188
8 4 30.48767836180702
8 5 32.64364535805292
8 6 47.17905942819558
8 7 33.78867996597162
8 8 0.0
8 9 28.16700882146392
8 10 19.02752775826048
8 11 17.06474237415142
8 12 23.4248856243138
