0.016667 0.016667 0.666667 20 20
20
 6.2  0.0
 2.0  5.9  0 
 3.6  1.7  0 
 9.8  2.8  0 
 0.4  8.5  0 
 0.5  7.3  0 
 12.0  2.9  0 
 2.2  5.7  0 
 1.2  2.8  0 
 2.9  4.4  0 
 3.4  5.9  1 
 1.0  6.6  0 
 1.2  1.9  0 
 1.1  9.3  0 
 2.0  8.9  0 
 0.4  9.7  1 
 3.8  2.7  0 
 0.8  11.4  0 
 2.3  5.6  0 
 10.4  3.2  0 
 0.8  3.1  1 
 6.2  0.0
0 0 0.0
0 1 24.33760419585015
0 2 10.25774516882842
0 3 15.3150418290774
0 4 34.33936720067031
0 5 31.27477563428496
0 6 20.98805360232172
0 7 23.22710401854419
0 8 18.6337781261605
0 9 18.47475749770538
0 10 20.87977372532776
0 11 28.19016508903907
0 12 16.46686933298556
0 13 34.60013831303066
0 14 31.46350537179524
0 15 37.26180451998273
0 16 12.25996263586352
0 17 40.38629288392075
0 18 22.74845879528987
0 19 17.72021606186649
0 20 20.39561836757404
0 21 0.0
1 0 24.33760419585015
1 1 0.0
1 2 14.07985902702173
1 3 26.21264602492755
1 4 10.00176300482017
1 5 6.937171438434824
1 6 31.40565779817186
1 7 1.199753482349251
1 8 9.543826069689638
1 9 5.862846698144766
1 10 3.707576810867174
1 11 3.852560893188921
1 12 11.71073486286459
1 13 10.26253411718052
1 14 7.125901175945099
1 15 12.92420032413258
1 16 12.07764155998663
1 17 16.0486886880706
1 18 1.589145400560277
1 19 26.69782025771664
1 20 9.701985828276108
1 21 24.33760419585015
2 0 10.25774516882842
2 1 14.07985902702173
2 2 0.0
2 3 17.50225139229406
2 4 24.0816220318419
2 5 21.01703046545655
2 6 23.17526316553838
2 7 12.96935884971577
2 8 8.37603295733209
2 9 8.217012328876962
2 10 10.94202855649934
2 11 17.93241992021065
2 12 6.279659769768898
2 13 24.34239314420224
2 14 21.20576020296683
2 15 27.00405935115431
2 16 2.887246927353146
2 17 30.12854771509233
2 18 12.49071362646145
2 19 19.90742562508315
2 20 10.13787319874562
2 21 10.25774516882842
3 0 15.3150418290774
3 1 26.21264602492755
3 2 17.50225139229406
3 3 0.0
3 4 36.21440902974771
3 5 33.14981746336237
3 6 6.153011773244314
3 7 25.10214584762159
3 8 21.14881995523791
3 9 20.34979932678278
3 10 22.75481555440516
3 11 30.06520691811647
3 12 22.81312722813692
3 13 36.47518014210807
3 14 33.33854720087265
3 15 39.13684634906013
3 16 14.77500446494092
3 17 42.26133471299815
3 18 24.62350062436727
3 19 2.405174232789092
3 20 22.27066019665144
3 21 15.3150418290774
4 0 34.33936720067031
4 1 10.00176300482017
4 2 24.0816220318419
4 3 36.21440902974771
4 4 0.0
4 5 3.384591566385343
4 6 41.40742080299203
4 7 11.11226318212612
4 8 15.7055890745098
4 9 15.86460970296493
4 10 13.45959347534255
4 11 6.149202111631245
4 12 17.87249786768475
4 13 3.620771112360351
4 14 4.804138171124932
4 15 3.242437319312414
4 16 22.07940456480679
4 17 7.966925683250433
4 18 11.59090840538044
4 19 36.6995832625368
4 20 13.94374883309628
4 21 34.33936720067031
5 0 31.27477563428496
5 1 6.937171438434824
5 2 21.01703046545655
5 3 33.14981746336237
5 4 3.384591566385343
5 5 0.0
5 6 38.34282923660668
5 7 8.047671615740782
5 8 12.64099750812446
5 9 12.80001813657959
5 10 10.39500190895721
5 11 3.084610545245902
5 12 14.80790630129941
5 13 6.205362678745693
5 14 7.388729737510275
5 15 6.307028885697757
5 16 19.01481299842145
5 17 10.55151724963578
5 18 8.5263168389951
5 19 33.63499169615146
5 20 10.87915726671093
5 21 31.27477563428496
6 0 20.98805360232172
6 1 31.40565779817186
6 2 23.17526316553838
6 3 6.153011773244314
6 4 41.40742080299203
6 5 38.34282923660668
6 6 0.0
6 7 30.2951576208659
6 8 26.79923020820629
6 9 25.54281110002709
6 10 27.94782732764948
6 11 35.25821869136078
6 12 28.48613900138124
6 13 41.66819191535238
6 14 38.53155897411695
6 15 44.32985812230444
6 16 20.44801623818523
6 17 47.45434648624246
6 18 29.81651239761158
6 19 4.707837540455223
6 20 27.46367196989575
6 21 20.98805360232172
7 0 23.22710401854419
7 1 1.199753482349251
7 2 12.96935884971577
7 3 25.10214584762159
7 4 11.11226318212612
7 5 8.047671615740782
7 6 30.2951576208659
7 7 0.0
7 8 9.39332589238368
7 9 4.752346520838807
7 10 3.501923011826864
7 11 4.963061070494881
7 12 11.56023468555863
7 13 11.37303429448648
7 14 8.236401353251058
7 15 14.03470050143854
7 16 10.96714138268067
7 17 17.15918886537656
7 18 0.6386452232543192
7 19 25.58732008041068
7 20 9.55148565097015
7 21 23.22710401854419
8 0 18.6337781261605
8 1 9.543826069689638
8 2 8.37603295733209
8 3 21.14881995523791
8 4 15.7055890745098
8 5 12.64099750812446
8 6 26.79923020820629
8 7 9.39332589238368
8 8 0.0
8 9 8.000979371544872
8 10 12.80599559916725
8 11 9.55638696287856
8 12 2.806908793174946
8 13 16.44636018687016
8 14 16.66972724563474
8 15 18.62802639382222
8 16 6.533815490296991
8 17 21.75251475776024
8 18 9.394680669129361
8 19 23.05139266775107
8 20 1.761840241413531
8 21 18.6337781261605
9 0 18.47475749770538
9 1 5.862846698144766
9 2 8.217012328876962
9 3 20.34979932678278
9 4 15.86460970296493
9 5 12.80001813657959
9 6 25.54281110002709
9 7 4.752346520838807
9 8 8.000979371544872
9 9 0.0
9 10 4.805016227622382
9 11 9.715407591333687
9 12 10.16788816471982
9 13 16.12538081532528
9 14 12.98874787408986
9 15 18.78704702227735
9 16 6.214794861841862
9 17 21.91153538621537
9 18 4.273701297584489
9 19 20.83497355957187
9 20 8.15913913013134
9 21 18.47475749770538
10 0 20.87977372532776
10 1 3.707576810867174
10 2 10.94202855649934
10 3 22.75481555440516
10 4 13.45959347534255
10 5 10.39500190895721
10 6 27.94782732764948
10 7 3.501923011826864
10 8 12.80599559916725
10 9 4.805016227622382
10 10 0.0
10 11 7.310391363711306
10 12 14.9729043923422
10 13 13.7203645877029
10 14 10.58373164646748
10 15 16.38203079465497
10 16 8.619811089464244
10 17 19.50651915859298
10 18 3.411314930037892
10 19 23.23998978719425
10 20 12.96415535775372
10 21 20.87977372532776
11 0 28.19016508903907
11 1 3.852560893188921
11 2 17.93241992021065
11 3 30.06520691811647
11 4 6.149202111631245
11 5 3.084610545245902
11 6 35.25821869136078
11 7 4.963061070494881
11 8 9.55638696287856
11 9 9.715407591333687
11 10 7.310391363711306
11 11 0.0
11 12 11.72329575605351
11 13 6.889973223991595
11 14 8.073340282756178
11 15 9.071639430943659
11 16 15.93020245317555
11 17 12.19612779488168
11 18 5.441706293749198
11 19 30.55038115090556
11 20 8.75454672146503
11 21 28.19016508903907
12 0 16.46686933298556
12 1 11.71073486286459
12 2 6.279659769768898
12 3 22.81312722813692
12 4 17.87249786768475
12 5 14.80790630129941
12 6 28.48613900138124
12 7 11.56023468555863
12 8 2.806908793174946
12 9 10.16788816471982
12 10 14.9729043923422
12 11 11.72329575605351
12 12 0.0
12 13 18.6132689800451
12 14 18.83663603880968
12 15 20.79493518699717
12 16 8.198122763196004
12 17 23.91942355093519
12 18 11.56158946230431
12 19 25.21830146092601
12 20 3.928749034588477
12 21 16.46686933298556
13 0 34.60013831303066
13 1 10.26253411718052
13 2 24.34239314420224
13 3 36.47518014210807
13 4 3.620771112360351
13 5 6.205362678745693
13 6 41.66819191535238
13 7 11.37303429448648
13 8 16.44636018687016
13 9 16.12538081532528
13 10 13.7203645877029
13 11 6.889973223991595
13 12 18.6132689800451
13 13 0.0
13 14 3.136632941235418
13 15 2.661666206952063
13 16 22.34017567716715
13 17 5.786154570890083
13 18 11.85167951774079
13 19 36.96035437489716
13 20 15.64451994545662
13 21 34.60013831303066
14 0 31.46350537179524
14 1 7.125901175945099
14 2 21.20576020296683
14 3 33.33854720087265
14 4 4.804138171124932
14 5 7.388729737510275
14 6 38.53155897411695
14 7 8.236401353251058
14 8 16.66972724563474
14 9 12.98874787408986
14 10 10.58373164646748
14 11 8.073340282756178
14 12 18.83663603880968
14 13 3.136632941235418
14 14 0.0
14 15 5.798299148187481
14 16 19.20354273593173
14 17 8.9227875121255
14 18 8.715046576505376
14 19 33.82372143366174
14 20 16.82788700422121
