0.016667 0.016667 0.666667 20 20
20
 0.0  0.0
 2.0  1.1  0 
 3.4  11.1  0 
 5.9  1.7  0 
 8.1  2.6  0 
 7.9  2.7  1 
 1.0  4.7  0 
 0.9  4.7  0 
 4.2  1.6  0 
 0.7  8.0  0 
 1.9  5.9  0 
 1.5  2.1  0 
 1.8  3.0  0 
 0.3  2.6  1 
 5.7  1.7  1 
 1.0  3.1  0 
 1.1  0.2  0 
 1.9  0.6  0 
 2.1  0.0  0 
 0.7  0.7  0 
 0.4  0.1  0 
 0.0  0.0
0 0 0.0
0 1 7.544335712403123
0 2 34.79244731059128
0 3 18.17436340406846
0 4 25.72169027501947
0 5 25.50734012308773
0 6 13.71750607602975
0 7 13.33672754131694
0 8 13.82611433729962
0 9 20.94606261420848
0 10 18.81432836661041
0 11 8.568331497738706
0 12 11.52920534335166
0 13 6.844703602786455
0 14 17.7598687591302
0 15 9.748816104263156
0 16 3.192774492973514
0 17 6.112389606229192
0 18 4.970814486218898
0 19 3.439825129333492
0 20 1.218732707380318
0 21 0.0
1 0 7.544335712403123
1 1 0.0
1 2 27.24811159818815
1 3 10.63002769166534
1 4 18.17735456261634
1 5 17.9630044106846
1 6 11.18184178843287
1 7 11.28106325372007
1 8 6.281778624896493
1 9 19.85039832661161
1 10 11.95866407901353
1 11 3.776004214664416
1 12 5.153541055754787
1 13 7.669039315189578
1 14 10.21553304672707
1 15 7.395519608139966
1 16 4.351561219429609
1 17 1.431946106173931
1 18 2.915150198622021
1 19 4.10451058306963
1 20 6.325603005022804
1 21 7.544335712403123
2 0 34.79244731059128
2 1 27.24811159818815
2 2 0.0
2 3 28.48681071465974
2 4 31.71413758561074
2 5 31.019787433679
2 6 21.07494123456152
2 7 21.45571976927434
2 8 24.6185616478909
2 9 13.8463846963828
2 10 15.97811894398087
2 11 26.22411581285257
2 12 23.26324196723962
2 13 27.94774370780482
2 14 28.07231606972148
2 15 25.04363120632812
2 16 31.59967281761776
2 17 28.68005770436209
2 18 29.82163282437238
2 19 31.35262218125778
2 20 33.57371460321096
2 21 34.79244731059128
3 0 18.17436340406846
3 1 10.63002769166534
3 2 28.48681071465974
3 3 0.0
3 4 7.547326870951007
3 5 7.332976719019267
3 6 18.93186948009821
3 7 19.0310909453854
3 8 4.348249066768844
3 9 27.60042601827694
3 10 19.70869177067887
3 11 11.52603190632975
3 12 12.90356874742012
3 13 15.41906700685492
3 14 0.5742321631986563
3 15 15.1455472998053
3 16 14.98158891109495
3 17 12.06197379783927
3 18 13.20354891784956
3 19 14.73453827473497
3 20 16.95563069668814
3 21 18.17436340406846
4 0 25.72169027501947
4 1 18.17735456261634
4 2 31.71413758561074
4 3 7.547326870951007
4 4 0.0
4 5 0.6943501519317404
4 6 22.15919635104922
4 7 22.25841781633641
4 8 11.89557593771985
4 9 30.82775288922795
4 10 22.93601864162988
4 11 17.15335877728076
4 12 16.13089561837113
4 13 19.19698667223301
4 14 7.96182151588927
4 15 18.37287417075631
4 16 22.52891578204595
4 17 19.60930066879028
4 18 20.75087578880057
4 19 22.28186514568597
4 20 24.50295756763914
4 21 25.72169027501947
5 0 25.50734012308773
5 1 17.9630044106846
5 2 31.019787433679
5 3 7.332976719019267
5 4 0.6943501519317404
5 5 0.0
5 6 21.46484619911748
5 7 21.56406766440467
5 8 11.68122578578811
5 9 30.13340273729621
5 10 22.24166848969814
5 11 16.93900862534902
5 12 15.43654546643939
5 13 18.66263652030127
5 14 7.747471363957529
5 15 17.67852401882457
5 16 22.31456563011421
5 17 19.39495051685853
5 18 20.53652563686883
5 19 22.06751499375423
5 20 24.28860741570741
5 21 25.50734012308773
6 0 13.71750607602975
6 1 11.18184178843287
6 2 21.07494123456152
6 3 18.93186948009821
6 4 22.15919635104922
6 5 21.46484619911748
6 6 0.0
6 7 0.3807785347128111
6 8 15.06362041332937
6 9 8.668556538178729
6 10 5.096822290580655
6 11 7.405837573768459
6 12 6.028300732678088
6 13 6.872802473243296
6 14 18.51737483515995
6 15 3.968689971766596
6 16 11.00473158305624
6 17 12.14989568225895
6 18 13.88832056224865
6 19 10.27768094669626
6 20 12.49877336864943
6 21 13.71750607602975
7 0 13.33672754131694
7 1 11.28106325372007
7 2 21.45571976927434
7 3 19.0310909453854
7 4 22.25841781633641
7 5 21.56406766440467
7 6 0.3807785347128111
7 7 0.0
7 8 15.16284187861656
7 9 8.729335072891539
7 10 5.477600825293466
7 11 7.505059039055648
7 12 6.127522197965277
7 13 6.492023938530486
7 14 18.61659630044714
7 15 4.067911437053786
7 16 11.10395304834343
7 17 12.24911714754614
7 18 13.98754202753584
7 19 10.05690241198345
7 20 12.11799483393662
7 21 13.33672754131694
8 0 13.82611433729962
8 1 6.281778624896493
8 2 24.6185616478909
8 3 4.348249066768844
8 4 11.89557593771985
8 5 11.68122578578811
8 6 15.06362041332937
8 7 15.16284187861656
8 8 0.0
8 9 23.7321769515081
8 10 15.84044270391003
8 11 7.657782839560909
8 12 9.03531968065128
8 13 11.55081794008607
8 14 3.933754421830581
8 15 11.27729823303646
8 16 10.6333398443261
8 17 7.713724731070425
8 18 8.855299851080717
8 19 10.38628920796612
8 20 12.6073816299193
8 21 13.82611433729962
9 0 20.94606261420848
9 1 19.85039832661161
9 2 13.8463846963828
9 3 27.60042601827694
9 4 30.82775288922795
9 5 30.13340273729621
9 6 8.668556538178729
9 7 8.729335072891539
9 8 23.7321769515081
9 9 0.0
9 10 7.891734247598073
9 11 16.07439411194719
9 12 14.69685727085682
9 13 14.10135901142203
9 14 27.18593137333868
9 15 12.61487871847164
9 16 19.67328812123496
9 17 20.81845222043767
9 18 22.55687710042738
9 19 17.66623748487499
9 20 19.72732990682816
9 21 20.94606261420848
10 0 18.81432836661041
10 1 11.95866407901353
10 2 15.97811894398087
10 3 19.70869177067887
10 4 22.93601864162988
10 5 22.24166848969814
10 6 5.096822290580655
10 7 5.477600825293466
10 8 15.84044270391003
10 9 7.891734247598073
10 10 0.0
10 11 10.2459968688717
10 12 7.765123023258743
10 13 11.96962476382395
10 14 19.29419712574061
10 15 9.065512262347251
10 16 15.62155387363689
10 17 13.18193876038122
10 18 14.66514285282931
10 19 15.37450323727692
10 20 17.59559565923009
10 21 18.81432836661041
11 0 8.568331497738706
11 1 3.776004214664416
11 2 26.22411581285257
11 3 11.52603190632975
11 4 17.15335877728076
11 5 16.93900862534902
11 6 7.405837573768459
11 7 7.505059039055648
11 8 7.657782839560909
11 9 16.07439411194719
11 10 10.2459968688717
11 11 0.0
11 12 2.960873845612958
11 13 3.893035100525163
11 14 11.11153726139149
11 15 3.619515393475551
11 16 5.375557004765192
11 17 4.744058108490485
11 18 6.482482988480191
11 19 5.128506368405215
11 20 7.349598790358388
11 21 8.568331497738706
12 0 11.52920534335166
12 1 5.153541055754787
12 2 23.26324196723962
12 3 12.90356874742012
12 4 16.13089561837113
12 5 15.43654546643939
12 6 6.028300732678088
12 7 6.127522197965277
12 8 9.03531968065128
12 9 14.69685727085682
12 10 7.765123023258743
12 11 2.960873845612958
12 12 0.0
12 13 4.684501740565208
12 14 12.48907410248186
12 15 2.260389239088509
12 16 8.33643085037815
12 17 6.376815737122472
12 18 7.860019829570562
12 19 8.089380214018172
12 20 10.31047263597135
12 21 11.52920534335166
13 0 6.844703602786455
13 1 7.669039315189578
13 2 27.94774370780482
13 3 15.41906700685492
13 4 19.19698667223301
13 5 18.66263652030127
13 6 6.872802473243296
13 7 6.492023938530486
13 8 11.55081794008607
13 9 14.10135901142203
13 10 11.96962476382395
13 11 3.893035100525163
13 12 4.684501740565208
13 13 0.0
13 14 15.00457236191665
13 15 2.9041125014767
13 16 7.491929109812943
13 17 8.637093209015648
13 18 10.37551808900536
13 19 5.324878473452964
13 20 6.105970895406138
13 21 6.844703602786455
14 0 17.7598687591302
14 1 10.21553304672707
14 2 28.07231606972148
14 3 0.5742321631986563
14 4 7.96182151588927
14 5 7.747471363957529
14 6 18.51737483515995
14 7 18.61659630044714
14 8 3.933754421830581
14 9 27.18593137333868
14 10 19.29419712574061
14 11 11.11153726139149
14 12 12.48907410248186
14 13 15.00457236191665
14 14 0.0
14 15 14.73105265486704
14 16 14.56709426615668
14 17 11.64747915290101
14 18 12.7890542729113
14 19 14.32004362979671
14 20 16.54113605174988
14 21 17.7598687591302
15 0 9.748816104263156
15 1 7.395519608139966
15 2 25.04363120632812
15 3 15.1455472998053
15 4 18.37287417075631
15 5 17.67852401882457
15 6 3.968689971766596
15 7 4.067911437053786
15 8 11.27729823303646
15 9 12.61487871847164
15 10 9.065512262347251
15 11 3.619515393475551
15 12 2.260389239088509
15 13 2.9041125014767
15 14 14.73105265486704
15 15 0.0
15 16 7.218409402763331
15 17 8.363573501966036
15 18 10.10199838195574
15 19 6.468990974929664
15 20 8.530083396882839
15 21 9.748816104263156
16 0 3.192774492973514
16 1 4.351561219429609
16 2 31.59967281761776
16 3 14.98158891109495
16 4 22.52891578204595
16 5 22.31456563011421
16 6 11.00473158305624
16 7 11.10395304834343
16 8 10.6333398443261
16 9 19.67328812123496
16 10 15.62155387363689
16 11 5.375557004765192
16 12 8.33643085037815
16 13 7.491929109812943
16 14 14.56709426615668
16 15 7.218409402763331
16 16 0.0
16 17 2.919615113255678
16 18 2.883588979192412
16 19 2.167050636359979
16 20 2.468492799646168
16 21 3.192774492973514
17 0 6.112389606229192
17 1 1.431946106173931
17 2 28.68005770436209
17 3 12.06197379783927
17 4 19.60930066879028
17 5 19.39495051685853
17 6 12.14989568225895
17 7 12.24911714754614
17 8 7.713724731070425
17 9 20.81845222043767
17 10 13.18193876038122
17 11 4.744058108490485
17 12 6.376815737122472
17 13 8.637093209015648
17 14 11.64747915290101
17 15 8.363573501966036
17 16 2.919615113255678
17 17 0.0
17 18 1.738424879989706
17 19 3.312214735562684
17 20 4.893656898848874
17 21 6.112389606229192
18 0 4.970814486218898
18 1 2.915150198622021
18 2 29.82163282437238
18 3 13.20354891784956
18 4 20.75087578880057
18 5 20.53652563686883
18 6 13.88832056224865
18 7 13.98754202753584
18 8 8.855299851080717
18 9 22.55687710042738
18 10 14.66514285282931
18 11 6.482482988480191
18 12 7.860019829570562
18 13 10.37551808900536
18 14 12.7890542729113
18 15 10.10199838195574
18 16 2.883588979192412
18 17 1.738424879989706
18 18 0.0
18 19 5.050639615552391
18 20 4.269547193599216
18 21 4.970814486218898
19 0 3.439825129333492
19 1 4.10451058306963
19 2 31.35262218125778
19 3 14.73453827473497
19 4 22.28186514568597
19 5 22.06751499375423
19 6 10.27768094669626
19 7 10.05690241198345
19 8 10.38628920796612
19 9 17.66623748487499
19 10 15.37450323727692
19 11 5.128506368405215
