0.016667 0.016667 0.666667 20 20
20
 0.0  0.0
 13.5  3.0  0 
 3.5  16.7  1 
 5.2  14.8  1 
 3.2  2.2  0 
 8.5  0.3  0 
 0.7  4.5  0 
 0.6  2.4  1 
 11.0  1.2  0 
 2.7  3.0  0 
 14.7  4.0  0 
 4.2  1.5  0 
 11.8  0.5  0 
 4.2  8.3  0 
 1.6  2.3  1 
 3.9  2.0  0 
 14.8  1.9  0 
 16.5  1.4  0 
 16.6  5.2  0 
 3.1  4.7  0 
 4.7  12.6  0 
 0.0  0.0
0 0 0.0
0 1 39.55134529314462
0 2 48.52668246973014
0 3 47.90052033626721
0 4 12.96652942901782
0 5 21.18174450134094
0 6 12.57763606832022
0 7 7.240074963774688
0 8 29.19115103020772
0 9 13.79922247572837
0 10 44.8373961220105
0 11 13.6550977291387
0 12 29.51578187111388
0 13 29.93410969271033
0 14 9.461599621839316
0 15 14.09256166677494
0 16 40.13746464070348
0 17 42.9700380725475
0 18 52.20950628445927
0 19 18.83718846466431
0 20 41.6132567118819
0 21 0.0
1 0 39.55134529314462
1 1 0.0
1 2 56.87802776287477
1 3 48.09186562941183
1 4 26.5848158641268
1 5 18.36960079180368
1 6 34.36898136146484
1 7 32.31127032936993
1 8 10.3601942629369
1 9 25.75212281741625
1 10 5.286050828865875
1 11 25.89624756400593
1 12 10.03556342203075
1 13 34.92545498585496
1 14 30.08974567130531
1 15 25.45878362636968
1 16 5.866119347558864
1 17 11.09869277940287
1 18 12.65816099131465
1 19 29.10853375780894
1 20 44.20460200502653
1 21 39.55134529314462
2 0 48.52668246973014
2 1 56.87802776287477
2 2 0.0
2 3 8.786162133462936
2 4 35.56015304071232
2 5 51.46842697107109
2 6 35.94904640140992
2 7 41.28660750595545
2 8 55.15783349993787
2 9 34.72745999400177
2 10 57.36407859174064
2 11 38.23158474059144
2 12 58.84246434084402
2 13 21.95257277701982
2 14 39.06508284789083
2 15 36.21924413650508
2 16 62.74414711043363
2 17 67.97672054227763
