0.016667 0.016667 0.666667 20 20
20
 12.4  12.4
 0.4  7.7  0 
 14.1  5.0  0 
 7.2  12.1  1 
 0.5  7.1  0 
 0.6  0.6  0 
 3.0  6.1  0 
 4.9  2.7  0 
 3.1  1.7  0 
 6.7  11.5  0 
 9.6  6.9  0 
 2.3  22.9  0 
 0.5  1.2  0 
 2.6  24.2  0 
 16.8  4.0  0 
 9.7  5.7  0 
 21.8  0.2  0 
 9.7  0.6  0 
 13.9  6.6  0 
 3.4  0.8  0 
 17.9  3.4  1 
 12.4  12.4
0 0 0.0
0 1 39.94126888854612
0 2 21.8417584624861
0 3 13.02838870278105
0 4 41.12986244318652
0 5 56.44998376280199
0 6 37.59950391901751
0 7 41.30959839841342
0 8 47.85785483841693
0 9 15.72265241360329
0 10 19.78505201889663
0 11 49.41132572945339
0 12 55.35408138146756
0 13 51.92461621183804
0 14 30.83925007019288
0 15 22.53799494188014
0 16 51.79516502332682
0 17 34.78442185593591
0 18 17.42359457452911
0 19 49.38018487530979
0 20 34.79186676578154
0 21 0.0
1 0 39.94126888854612
1 1 0.0
1 2 39.43039903803014
1 3 26.91288018576507
1 4 1.988593554640403
1 5 17.78871487425587
1 6 10.13823503047138
1 7 22.76895164122077
1 8 21.02069520121726
1 9 24.21861647494283
1 10 24.13349802073756
1 11 40.94268515390935
1 12 16.24446865816664
1 13 44.895975636294
1 14 48.42789064573691
1 15 27.14055509775405
1 16 69.38380559887086
1 17 39.37412818369829
1 18 35.01223515007315
1 19 23.83891598676367
1 20 52.38050734132558
1 21 39.94126888854612
2 0 21.8417584624861
2 1 39.43039903803014
2 2 0.0
2 3 33.70327922379521
2 4 37.76180548338974
2 5 42.84183276119794
2 6 29.29216400755876
2 7 27.70144739680936
2 8 34.24970383681287
2 9 33.40901551297298
2 10 15.29690101729257
2 11 71.2530841919395
2 12 41.7459303798635
2 13 73.76637467432415
2 14 8.997491607706772
2 15 12.28984394027608
2 16 29.95340656084072
2 17 21.17627085433185
2 18 4.418163887956993
2 19 35.77203387370574
2 20 12.95010830329544
2 21 21.8417584624861
3 0 13.02838870278105
3 1 26.91288018576507
3 2 33.70327922379521
3 3 0.0
3 4 28.10147374040547
3 5 43.42159506002094
3 6 24.57111521623646
3 7 28.28120969563237
3 8 34.82946613563588
3 9 2.694263710822238
3 10 18.40637820650264
3 11 37.54980496814428
3 12 42.32569267868651
3 13 40.06309545052893
3 14 42.70077083150198
3 15 21.41343528351913
3 16 63.65668578463594
3 17 33.64700836946336
3 18 29.28511533583822
3 19 36.35179617252874
3 20 46.65338752709065
3 21 13.02838870278105
4 0 41.12986244318652
4 1 1.988593554640403
4 2 37.76180548338974
4 3 28.10147374040547
4 4 0.0
