0.016667 0.016667 0.666667 20 20
20
 8.8  8.8
 1.5  15.8  0 
 4.3  12.4  0 
 3.2  11.6  0 
 2.7  13.6  1 
 3.3  9.5  0 
 1.5  1.3  0 
 16.7  3.4  0 
 4.1  6.8  0 
 3.0  14.9  1 
 16.0  0.6  0 
 13.8  5.2  0 
 5.7  3.2  0 
 0.7  15.9  0 
 2.7  13.8  0 
 17.4  2.3  0 
 8.5  3.1  0 
 10.5  3.6  0 
 7.4  4.0  0 
 0.8  9.8  0 
 16.5  4.9  1 
 8.8  8.8
0 0 0.0
0 1 34.24569262888307
0 2 19.55796664669997
0 3 20.12131343074585
0 4 26.26084837310303
0 5 14.81316032863707
0 6 35.43609940541788
0 7 32.03505526176306
0 8 15.79095956118377
0 9 28.47700557084505
0 10 36.94939754063209
0 11 20.58481270716957
0 12 20.69995220963523
0 13 36.56801536754164
0 14 26.66595036114245
0 15 36.26523152599813
0 16 14.16636552392121
0 17 16.4801919810351
0 18 14.73183346566488
0 19 21.65360486121541
0 20 27.73007055247713
0 21 0.0
1 0 34.24569262888307
1 1 0.0
1 2 14.6877259821831
1 3 14.12437919813722
1 4 7.984844255780034
1 5 19.432532300246
1 6 35.40702734644965
1 7 66.28074789064614
1 8 27.67921806708238
1 9 5.768687058038023
1 10 71.19509016951517
1 11 54.83050533605263
1 12 40.2231745422323
1 13 2.626292003575288
1 14 7.57974226774062
1 15 70.51092415488121
1 16 47.23676122794632
1 17 50.72588460991817
1 18 42.35129328620265
1 19 15.95208776766767
1 20 61.9757631813602
1 21 34.24569262888307
2 0 19.55796664669997
2 1 14.6877259821831
2 2 0.0
2 3 4.71665321595412
2 4 6.702881726403064
2 5 9.544806318062903
2 6 33.59663192913339
2 7 51.59302190846304
2 8 14.11149208489928
2 9 8.919038924145076
2 10 56.50736418733206
2 11 40.14277935386955
2 12 25.5354485600492
2 13 17.01004872084166
2 14 7.107983714442477
2 15 55.8231981726981
2 16 32.54903524576323
2 17 36.03815862773507
2 18 27.66356730401956
2 19 14.70436178548456
2 20 47.2880371991771
2 21 19.55796664669997
3 0 20.12131343074585
3 1 14.12437919813722
3 2 4.71665321595412
3 3 0.0
3 4 6.139534942357185
3 5 5.468153102108783
3 6 28.87997871317927
3 7 52.15636869250892
3 8 13.55483886894516
3 9 8.355692140099197
3 10 57.07071097137794
3 11 40.70612613791542
3 12 26.09879534409508
3 13 16.44670193679579
3 14 6.544636930396599
3 15 56.38654495674398
3 16 33.11238202980911
3 17 36.60150541178096
3 18 28.22691408806544
3 19 9.987708569530446
3 20 47.85138398322298
3 21 20.12131343074585
4 0 26.26084837310303
4 1 7.984844255780034
4 2 6.702881726403064
4 3 6.139534942357185
4 4 0.0
4 5 11.44768804446597
4 6 32.61951365553646
4 7 58.29590363486611
4 8 19.69437381130234
4 9 3.656157197742011
4 10 63.21024591373512
4 11 46.8456610802726
4 12 32.23833028645227
4 13 10.3071669944386
4 14 0.5651019880394151
4 15 62.52607989910118
4 16 39.25191697216629
4 17 42.74104035413814
4 18 34.36644903042262
4 19 13.72724351188763
4 20 53.99091892558017
4 21 26.26084837310303
5 0 14.81316032863707
5 1 19.432532300246
5 2 9.544806318062903
5 3 5.468153102108783
5 4 11.44768804446597
5 5 0.0
5 6 24.05182561107049
5 7 46.84821559040014
5 8 8.246685766836379
5 9 13.66384524220798
5 10 51.76255786926916
5 11 35.39797303580664
5 12 20.7906422419863
5 13 21.75485503890457
5 14 11.85279003250538
5 15 51.0783918546352
5 16 27.80422892770033
5 17 31.29335230967217
5 18 22.91876098595666
5 19 6.840444532578337
5 20 42.5432308811142
5 21 14.81316032863707
6 0 35.43609940541788
6 1 35.40702734644965
6 2 33.59663192913339
6 3 28.87997871317927
6 4 32.61951365553646
6 5 24.05182561107049
6 6 0.0
6 7 41.75372054419649
6 8 19.64513984423412
6 9 36.27567085327847
6 10 36.58806282306551
6 11 38.943477989603
6 12 14.73614719578265
6 13 36.92935008510821
6 14 33.02461564357587
6 15 40.70389680843156
6 16 21.26973388149668
6 17 27.15885726346852
6 18 20.70426593975301
6 19 22.01493957878198
6 20 44.64873583491056
6 21 35.43609940541788
7 0 32.03505526176306
7 1 66.28074789064614
7 2 51.59302190846304
7 3 52.15636869250892
7 4 58.29590363486611
7 5 46.84821559040014
7 6 41.75372054419649
7 7 0.0
7 8 38.60152982356376
7 9 60.51206083260811
7 10 8.525657721130976
7 11 11.4502425545935
7 12 27.01757334841383
7 13 68.60307062930471
7 14 58.70100562290552
7 15 4.230176264235066
7 16 20.48398666269981
7 17 15.87486328072796
7 18 23.92945460444347
7 19 53.68866012297847
7 20 4.304984709285939
7 21 32.03505526176306
8 0 15.79095956118377
8 1 27.67921806708238
8 2 14.11149208489928
8 3 13.55483886894516
8 4 19.69437381130234
8 5 8.246685766836379
8 6 19.64513984423412
8 7 38.60152982356376
8 8 0.0
8 9 21.91053100904436
8 10 43.51587210243279
8 11 27.15128726897026
8 12 12.54395647514992
8 13 30.00154080574094
8 14 20.09947579934176
8 15 42.83170608779883
8 16 19.55754316086395
8 17 23.04666654283579
8 18 14.67207521912028
8 19 15.08713029941472
8 20 34.29654511427782
8 21 15.79095956118377
9 0 28.47700557084505
9 1 5.768687058038023
9 2 8.919038924145076
9 3 8.355692140099197
9 4 3.656157197742011
9 5 13.66384524220798
9 6 36.27567085327847
9 7 60.51206083260811
9 8 21.91053100904436
9 9 0.0
9 10 65.42640311147714
9 11 49.06181827801461
9 12 34.45448748419428
9 13 8.091009796696587
9 14 3.251055209702597
9 15 64.74223709684318
9 16 41.46807416990831
9 17 44.95719755188015
9 18 36.58260622816464
9 19 17.38340070962964
9 20 56.20707612332217
9 21 28.47700557084505
