0.016667 0.016667 0.666667 20 20
20
 12.4  12.4
 21.6  1.0  0 
 20.4  6.8  0 
 10.5  7.4  0 
 5.7  13.3  0 
 13.0  1.5  0 
 13.0  7.1  0 
 11.8  6.2  1 
 5.0  1.3  0 
 7.0  6.7  0 
 12.8  0.2  1 
 7.0  10.4  0 
 14.9  0.8  0 
 2.6  3.8  0 
 5.5  17.1  0 
 1.6  2.3  0 
 6.4  3.3  0 
 4.1  22.9  1 
 3.9  5.0  0 
 4.5  15.1  0 
 1.6  20.0  0 
 12.4  12.4
0 0 0.0
0 1 49.55791537382856
0 2 32.70954665982829
0 3 16.44140147744609
0 4 18.14512504977718
0 5 27.4895876212901
0 6 14.17945618253178
0 7 16.23516291533907
0 8 44.32580035965666
0 9 26.50038631355262
0 10 30.23805540261336
0 11 17.70585021644964
0 12 33.83981357605809
0 13 43.99605422294185
0 14 27.81692935294748
0 15 50.13934919785872
0 16 36.2779674449282
0 17 45.1204656699743
0 18 38.13425395534757
0 19 25.51862975596617
0 20 44.20534442640142
0 21 0.0
1 0 49.55791537382856
1 1 0.0
1 2 16.84836871400027
1 3 42.0694073871845
1 4 67.70304042360574
1 5 22.06832775253846
1 6 35.37845919129678
1 7 36.10316882507747
1 8 40.68202447826206
1 9 48.76839222329101
1 10 23.15985997121519
1 11 57.70197462146907
1 12 16.67810179777047
1 13 52.53177061497686
1 14 77.37484472677605
1 15 51.18847564005999
1 16 42.2259733546666
1 17 94.67838104380286
1 18 52.15357088257114
1 19 75.07654512979472
1 20 93.76325980022996
1 21 49.55791537382856
2 0 32.70954665982829
2 1 16.84836871400027
2 2 0.0
2 3 25.22103867318423
2 4 50.85467170960548
2 5 30.6599590385382
2 6 18.53009047729651
2 7 22.1348001110772
2 8 50.22543755539479
2 9 32.56002350929074
2 10 34.15149125721493
2 11 40.8536059074688
2 12 27.6697330837702
2 13 49.89569141867997
2 14 60.52647601277577
2 15 56.03898639359684
2 16 42.17760464066633
2 17 77.8300123298026
2 18 44.03389115108572
2 19 58.22817641579447
2 20 76.9148910862297
2 21 32.70954665982829
3 0 16.44140147744609
3 1 42.0694073871845
3 2 25.22103867318423
3 3 0.0
3 4 25.63363303642125
3 5 20.00107963464603
3 6 6.690948195887715
3 7 5.966238562107024
3 8 27.88439888221057
3 9 10.05898483610652
3 10 22.7495474159693
3 11 15.63256723428458
3 12 26.35130558941403
3 13 27.55465274549576
3 14 35.30543733959155
3 15 33.69794772041262
3 16 19.83656596748211
3 17 52.60897365661837
3 18 21.69285247790149
3 19 33.00713774261023
3 20 51.69385241304548
3 21 16.44140147744609
4 0 18.14512504977718
4 1 67.70304042360574
4 2 50.85467170960548
4 3 25.63363303642125
4 4 0.0
4 5 45.63471267106728
4 6 32.32458123230896
4 7 31.59987159852827
4 8 30.38101594534368
4 9 18.93464820031473
4 10 48.38318045239055
4 11 10.00106580213667
4 12 51.98493862583527
4 13 30.05126980862887
4 14 9.671804303170303
4 15 36.19456478354574
4 16 25.47706706893914
4 17 26.97534062019712
4 18 24.1894695410346
4 19 7.373504706188989
4 20 26.06021937662423
