0.016667 0.016667 0.666667 20 20
20
 5.1  0.0
 7.8  2.2  0 
 1.7  2.9  0 
 1.9  6.5  0 
 1.8  4.1  0 
 0.7  5.4  0 
 0.2  7.9  0 
 9.7  1.2  1 
 0.1  4.7  0 
 2.9  8.2  0 
 9.7  2.9  0 
 7.3  1.9  0 
 7.9  1.7  1 
 0.1  0.3  1 
 2.6  9.3  0 
 1.5  3.0  0 
 0.4  9.6  0 
 2.1  4.6  0 
 4.4  0.1  1 
 0.3  0.3  0 
 1.9  5.7  0 
 5.1  0.0
0 0 0.0
0 1 11.94868906680364
0 2 15.12992740733429
0 3 23.16340315097762
0 4 17.60230027981589
0 5 23.50792471238611
0 6 30.6980817214916
0 7 13.92910356734391
0 8 23.21911487769559
0 9 24.80827887987929
0 10 18.15845572219699
0 11 9.864046501533972
0 12 10.82289549165317
0 13 12.62087622603294
0 14 28.14272786066546
0 15 15.73840988931957
0 16 34.15890310461081
0 17 18.1931838053055
0 18 1.850229659511246
0 19 12.04822793310021
0 20 21.16751008320815
0 21 0.0
1 0 11.94868906680364
1 1 0.0
1 2 16.51861647413793
1 3 24.55209221778125
1 4 18.99098934661952
1 5 24.89661377918975
1 6 32.08677078829524
1 7 6.780414500540276
1 8 24.60780394449922
1 9 26.19696794668293
1 10 6.209766655393357
1 11 2.084642565269665
1 12 1.918091534596958
1 13 23.12956529283658
1 14 29.5314169274691
1 15 17.1270989561232
1 16 35.54759217141444
1 17 19.58187287210913
1 18 13.31891872631488
1 19 22.55691699990384
1 20 22.55619915001178
1 21 11.94868906680364
2 0 15.12992740733429
2 1 16.51861647413793
2 2 0.0
2 3 9.153475743643318
2 4 3.112372872481594
2 5 8.377997305051816
2 6 15.56815431415731
2 7 23.29903097467821
2 8 8.089187470361292
2 9 15.438351472545
2 10 19.61885222180894
2 11 15.87397390886826
2 12 17.79282289898746
2 13 10.20047972642099
2 14 17.33280045333117
2 15 0.608482481985274
2 16 19.02897569727652
2 17 4.983256397971208
2 18 13.27969774782305
2 19 9.627831433488264
2 20 7.157582675873854
2 21 15.12992740733429
3 0 23.16340315097762
3 1 24.55209221778125
3 2 9.153475743643318
3 3 0.0
3 4 6.521102871161723
3 5 5.415478438591504
3 6 7.534678570513989
3 7 31.33250671832152
3 8 8.584288273282025
3 9 6.444875728901679
3 10 27.4018588731746
3 11 23.90744965251158
3 12 25.82629864263078
3 13 19.19395547006431
3 14 8.33932470968785
3 15 9.344993261658045
3 16 10.9954999536332
3 17 4.970219345672112
3 18 21.31317349146637
3 19 18.62130717713158
3 20 2.475893067769464
3 21 23.16340315097762
4 0 17.60230027981589
4 1 18.99098934661952
4 2 3.112372872481594
4 3 6.521102871161723
4 4 0.0
4 5 5.90562443257022
4 6 13.09578144167571
4 7 25.7714038471598
4 8 5.616814597879699
4 9 12.4859786000634
4 10 21.84075600201288
4 11 18.34634678134986
4 12 20.26519577146906
4 13 13.15285259890259
4 14 14.38042758084957
4 15 3.303890390496321
4 16 16.55660282479493
4 17 2.030883525489613
4 18 15.75207062030464
4 19 12.58020430596986
4 20 4.525209803392261
4 21 17.60230027981589
5 0 23.50792471238611
5 1 24.89661377918975
5 2 8.377997305051816
5 3 5.415478438591504
5 4 5.90562443257022
5 5 0.0
5 6 7.190157009105493
5 7 31.67702827973002
5 8 3.168809834690522
5 9 11.86035416749318
5 10 27.7463804345831
5 11 24.25197121392008
5 12 26.17082020403927
5 13 13.77847703147281
5 14 13.75480314827935
5 15 7.769514823066541
5 16 10.6509783922247
5 17 5.314740907080608
5 18 21.65769505287486
5 19 13.20582873854008
5 20 3.434889111351983
5 21 23.50792471238611
6 0 30.6980817214916
6 1 32.08677078829524
6 2 15.56815431415731
6 3 7.534678570513989
6 4 13.09578144167571
6 5 7.190157009105493
6 6 0.0
6 7 38.86718528883551
6 8 8.438966843796015
6 9 7.070197158387689
6 10 34.93653744368859
6 11 31.44212822302557
6 12 33.36097721314476
6 13 19.03720549545866
6 14 8.96464613917386
6 15 14.95967183217203
6 16 4.420821383119209
6 17 12.5048979161861
6 18 28.84785206198035
6 19 18.64985378839139
6 20 9.530571638283453
6 21 30.6980817214916
7 0 13.92910356734391
7 1 6.780414500540276
7 2 23.29903097467821
7 3 31.33250671832152
7 4 25.7714038471598
7 5 31.67702827973002
7 6 38.86718528883551
7 7 0.0
7 8 31.3882184450395
7 9 32.97738244722321
7 10 4.22935215485308
7 11 7.425057065809941
7 12 5.506208075690746
7 13 25.10997979337685
7 14 36.31183142800938
7 15 23.90751345666348
7 16 42.32800667195472
7 17 26.36228737264941
7 18 15.29933322685516
7 19 24.53733150044413
7 20 29.33661365055206
7 21 13.92910356734391
8 0 23.21911487769559
8 1 24.60780394449922
8 2 8.089187470361292
8 3 8.584288273282025
8 4 5.616814597879699
8 5 3.168809834690522
8 6 8.438966843796015
8 7 31.3882184450395
8 8 0.0
8 9 15.0291640021837
8 10 27.45757059989258
8 11 23.96316137922956
8 12 25.88201036934876
8 13 11.07823865166265
8 14 16.92361298296987
8 15 7.480704988376019
8 16 12.37978822691522
8 17 5.025931072390086
8 18 21.36888521818435
8 19 11.17088694459538
8 20 6.588395205512561
8 21 23.21911487769559
9 0 24.80827887987929
9 1 26.19696794668293
9 2 15.438351472545
9 3 6.444875728901679
9 4 12.4859786000634
9 5 11.86035416749318
9 6 7.070197158387689
9 7 32.97738244722321
9 8 15.0291640021837
9 9 0.0
9 10 29.04673460207628
9 11 25.55232538141326
9 12 27.47117437153246
9 13 25.63883119896599
9 14 3.33444898078617
9 15 15.78986899055973
9 16 9.35062422473152
9 17 10.45509507457379
9 18 22.95804922036805
9 19 25.06618290603326
9 20 8.440768796671144
9 21 24.80827887987929
10 0 18.15845572219699
10 1 6.209766655393357
10 2 19.61885222180894
10 3 27.4018588731746
10 4 21.84075600201288
10 5 27.7463804345831
10 6 34.93653744368859
10 7 4.22935215485308
10 8 27.45757059989258
10 9 29.04673460207628
10 10 0.0
10 11 8.294409220663022
10 12 7.335560230543827
10 13 29.33933194822993
10 14 32.38118358286246
10 15 19.97686561151656
10 16 38.3973588268078
10 17 22.4316395275025
10 18 19.52868538170824
10 19 28.7666836552972
10 20 25.40596580540514
10 21 18.15845572219699
11 0 9.864046501533972
11 1 2.084642565269665
11 2 15.87397390886826
11 3 23.90744965251158
11 4 18.34634678134986
11 5 24.25197121392008
11 6 31.44212822302557
11 7 7.425057065809941
11 8 23.96316137922956
11 9 25.55232538141326
11 10 8.294409220663022
11 11 0.0
11 12 2.078848990119194
11 13 21.04492272756691
11 14 28.88677436219943
11 15 16.48245639085354
11 16 34.90294960614478
11 17 18.93723030683947
11 18 11.23427616104522
11 19 20.47227443463418
11 20 21.91155658474212
11 21 9.864046501533972
12 0 10.82289549165317
12 1 1.918091534596958
12 2 17.79282289898746
12 3 25.82629864263078
12 4 20.26519577146906
12 5 26.17082020403927
12 6 33.36097721314476
12 7 5.506208075690746
12 8 25.88201036934876
12 9 27.47117437153246
12 10 7.335560230543827
12 11 2.078848990119194
12 12 0.0
12 13 22.00377171768611
12 14 30.80562335231863
12 15 18.40130538097273
12 16 36.82179859626398
12 17 20.85607929695867
12 18 12.19312515116441
12 19 21.43112342475338
12 20 23.83040557486132
12 21 10.82289549165317
13 0 12.62087622603294
13 1 23.12956529283658
13 2 10.20047972642099
13 3 19.19395547006431
13 4 13.15285259890259
13 5 13.77847703147281
13 6 19.03720549545866
13 7 25.10997979337685
13 8 11.07823865166265
13 9 25.63883119896599
13 10 29.33933194822993
13 11 21.04492272756691
13 12 22.00377171768611
13 13 0.0
13 14 27.53328017975216
13 15 9.848962208406268
13 16 22.98945542369751
13 17 15.1837361243922
13 18 10.93064656652169
13 19 0.73264829293273
13 20 17.19806240229485
13 21 12.62087622603294
14 0 28.14272786066546
14 1 29.5314169274691
14 2 17.33280045333117
14 3 8.33932470968785
14 4 14.38042758084957
14 5 13.75480314827935
14 6 8.96464613917386
14 7 36.31183142800938
14 8 16.92361298296987
14 9 3.33444898078617
14 10 32.38118358286246
14 11 28.88677436219943
14 12 30.80562335231863
14 13 27.53328017975216
14 14 0.0
14 15 17.68431797134589
14 16 6.01617524394535
14 17 12.34954405535996
14 18 26.29249820115422
14 19 26.96063188681943
14 20 10.33521777745731
14 21 28.14272786066546
15 0 15.73840988931957
15 1 17.1270989561232
15 2 0.608482481985274
15 3 9.344993261658045
15 4 3.303890390496321
15 5 7.769514823066541
15 6 14.95967183217203
15 7 23.90751345666348
15 8 7.480704988376019
15 9 15.78986899055973
15 10 19.97686561151656
15 11 16.48245639085354
15 12 18.40130538097273
15 13 9.848962208406268
15 14 17.68431797134589
15 15 0.0
15 16 18.42049321529124
15 17 5.334773915985934
15 18 13.88818022980832
15 19 9.276313915473539
15 20 7.349100193888581
15 21 15.73840988931957
16 0 34.15890310461081
16 1 35.54759217141444
16 2 19.02897569727652
16 3 10.9954999536332
16 4 16.55660282479493
16 5 10.6509783922247
16 6 4.420821383119209
16 7 42.32800667195472
16 8 12.37978822691522
16 9 9.35062422473152
16 10 38.3973588268078
16 11 34.90294960614478
16 12 36.82179859626398
16 13 22.98945542369751
16 14 6.01617524394535
16 15 18.42049321529124
16 16 0.0
16 17 15.96571929930531
16 18 32.30867344509956
16 19 22.4306751715106
16 20 12.99139302140266
16 21 34.15890310461081
17 0 18.1931838053055
17 1 19.58187287210913
17 2 4.983256397971208
17 3 4.970219345672112
17 4 2.030883525489613
17 5 5.314740907080608
17 6 12.5048979161861
17 7 26.36228737264941
17 8 5.025931072390086
17 9 10.45509507457379
17 10 22.4316395275025
17 11 18.93723030683947
17 12 20.85607929695867
17 13 15.1837361243922
17 14 12.34954405535996
17 15 5.334773915985934
17 16 15.96571929930531
17 17 0.0
17 18 16.34295414579426
17 19 14.61108783145947
17 20 2.974326277902648
17 21 18.1931838053055
18 0 1.850229659511246
18 1 13.31891872631488
18 2 13.27969774782305
18 3 21.31317349146637
18 4 15.75207062030464
18 5 21.65769505287486
18 6 28.84785206198035
18 7 15.29933322685516
18 8 21.36888521818435
18 9 22.95804922036805
18 10 19.52868538170824
18 11 11.23427616104522
18 12 12.19312515116441
18 13 10.93064656652169
18 14 26.29249820115422
18 15 13.88818022980832
18 16 32.30867344509956
18 17 16.34295414579426
18 18 0.0
18 19 10.35799827358896
18 20 19.3172804236969
18 21 1.850229659511246
19 0 12.04822793310021
19 1 22.55691699990384
19 2 9.627831433488264
19 3 18.62130717713158
19 4 12.58020430596986
19 5 13.20582873854008
19 6 18.64985378839139
19 7 24.53733150044413
19 8 11.17088694459538
19 9 25.06618290603326
19 10 28.7666836552972
19 11 20.47227443463418
19 12 21.43112342475338
19 13 0.73264829293273
19 14 26.96063188681943
19 15 9.276313915473539
19 16 22.4306751715106
19 17 14.61108783145947
19 18 10.35799827358896
19 19 0.0
19 20 16.62541410936212
19 21 12.04822793310021
20 0 21.16751008320815
20 1 22.55619915001178
20 2 7.157582675873854
20 3 2.475893067769464
20 4 4.525209803392261
20 5 3.434889111351983
20 6 9.530571638283453
20 7 29.33661365055206
20 8 6.588395205512561
20 9 8.440768796671144
20 10 25.40596580540514
20 11 21.91155658474212
20 12 23.83040557486132
20 13 17.19806240229485
20 14 10.33521777745731
20 15 7.349100193888581
20 16 12.99139302140266
20 17 2.974326277902648
20 18 19.3172804236969
20 19 16.62541410936212
20 20 0.0
20 21 21.16751008320815
21 0 0.0
21 1 0.0
21 2 0.0
21 3 0.0
21 4 0.0
21 5 0.0
21 6 0.0
21 7 0.0
21 8 0.0
21 9 0.0
21 10 0.0
21 11 0.0
21 12 0.0
21 13 0.0
21 14 0.0
21 15 0.0
21 16 0.0
21 17 0.0
21 18 0.0
21 19 0.0
21 20 0.0
21 21 0.0
0 0 0.0
0 1 8.505869377653665
0 2 10.72091135696161
0 3 17.33136873570357
0 4 12.52456917334809
0 5 16.72378626728462
0 6 22.32656698762433
0 7 11.41827875127823
0 8 16.42336103632143
0 9 20.30373319098269
0 10 13.18510563332758
0 11 6.994748693872765
0 12 7.881182627712454
0 13 11.92263624150951
0 14 23.01536711096619
0 15 11.16851692917601
0 16 25.5565373630477
0 17 13.172221231431
0 18 1.628017062677693
0 19 11.35108576763791
0 20 15.56068784794741
0 21 0.0
1 0 8.505869377653665
1 1 0.0
1 2 14.83283425046199
1 3 17.58258025642903
1 4 15.16892337215664
1 5 18.80537462192598
1 6 22.91683828005538
1 7 4.994800416087066
1 8 19.52295909060016
1 9 18.60883587153152
1 10 4.831271670307262
1 11 1.542935297070416
1 12 1.202292224664599
1 13 19.1212540165367
1 14 21.11276024764704
1 15 15.32501120617888
1 16 25.13613872455986
1 17 14.94299077081869
1 18 9.69237304672737
1 19 18.56563011323419
1 20 16.49188962240982
1 21 8.505869377653665
2 0 10.72091135696161
2 1 14.83283425046199
2 2 0.0
2 3 8.52699649569549
2 4 2.722970179670364
2 5 6.441773962132385
2 6 12.49786852577199
2 7 19.55937162341331
2 8 5.727232678901339
2 9 12.88435453206613
2 10 19.25395971508917
2 11 13.59384036364509
2 12 15.09805034674669
2 13 7.427823519696583
2 14 15.32577807475387
2 15 0.4968981265582475
2 16 16.21202972291054
2 17 4.136205029228635
2 18 9.394209444282515
2 19 7.148146954321775
2 20 6.535234038414462
2 21 10.72091135696161
3 0 17.33136873570357
3 1 17.58258025642903
3 2 8.52699649569549
