0.016667 0.016667 0.666667 20 20
20
 12.4  12.4
 16.6  3.1  0 
 17.5  0.4  0 
 1.6  15.2  0 
 7.1  14.8  0 
 5.6  18.0  0 
 6.1  10.7  0 
 5.6  16.7  0 
 0.8  8.5  1 
 6.7  11.1  0 
 14.3  7.1  0 
 6.6  19.6  0 
 4.2  5.1  0 
 14.2  3.7  0 
 6.2  3.3  0 
 0.3  18.5  0 
 1.1  22.0  0 
 20.9  5.0  1 
 10.4  7.0  1 
 5.9  22.4  0 
 4.5  7.5  0 
 12.4  12.4
0 0 0.0
0 1 32.4787933174545
0 2 40.93684974379955
0 3 32.55755371452481
0 4 18.5237543293926
0 5 29.78242738677049
0 6 19.04807375212877
0 7 26.67473169434945
0 8 37.1133404761961
0 9 16.71451107210881
0 10 17.31388911224976
0 11 31.14525387316376
0 12 37.22210880095442
0 13 25.1988971665779
0 14 36.68531084657629
0 15 43.6831789142646
0 16 50.0891873762446
0 17 38.19500652244745
0 18 17.72248235055212
0 19 39.51081722674562
0 20 30.6035670977494
0 21 0.0
1 0 32.4787933174545
1 1 0.0
1 2 8.45805642634505
1 3 65.03634703197932
1 4 51.00254764684711
1 5 62.26122070422499
1 6 43.6006290294159
1 7 59.15352501180396
1 8 50.97536230534855
1 9 43.05419170943586
1 10 15.16490420520474
1 11 63.62404719061827
1 12 34.54659398059025
1 13 7.279896150876604
1 14 25.71419469994064
1 15 76.1619722317191
1 16 82.5679806936991
1 17 14.83621320499294
1 18 24.35136620391647
1 19 71.98961054420013
1 20 39.72513568379527
1 21 32.4787933174545
2 0 40.93684974379955
2 1 8.45805642634505
2 2 0.0
2 3 73.49440345832437
2 4 59.46060407319215
2 5 70.71927713057003
2 6 52.05868545576094
2 7 67.61158143814902
2 8 59.43341873169361
2 9 51.5122481357809
2 10 23.62296063154979
2 11 72.08210361696332
2 12 43.0046504069353
2 13 15.73795257722166
2 14 34.0122511262857
2 15 84.62002865806416
2 16 91.02603712004415
2 17 19.33815677864789
2 18 32.80942263026152
2 19 80.44766697054519
2 20 48.18319211014032
2 21 40.93684974379955
3 0 32.55755371452481
3 1 65.03634703197932
3 2 73.49440345832437
3 3 0.0
3 4 14.03379938513221
3 5 16.42487367224567
3 6 21.43571800256342
3 7 13.31717797982463
3 8 17.90098472663076
3 9 21.98215532254347
3 10 49.87144282677457
3 11 22.58770015863895
3 12 30.48975305138907
3 13 57.75645088110271
3 14 39.48215233203867
3 15 11.12562519973979
3 16 17.53163366171978
3 17 70.75256023697226
3 18 40.68498082806285
3 19 27.59326351222081
3 20 25.31121134818405
3 21 32.55755371452481
4 0 18.5237543293926
4 1 51.00254764684711
4 2 59.46060407319215
4 3 14.03379938513221
4 4 0.0
4 5 11.25867305737788
4 6 12.20191861743121
4 7 8.150977364956848
4 8 30.26718534149854
4 9 9.868355937411254
4 10 35.83764344164236
4 11 12.62149954377116
4 12 30.37595366625686
4 13 43.7226514959705
4 14 29.83915571187874
4 15 25.159424584872
4 16 31.565433046852
4 17 56.71876085184005
4 18 26.65118144293064
4 19 20.98706289735302
4 20 23.75741196305184
4 21 18.5237543293926
5 0 29.78242738677049
5 1 62.26122070422499
5 2 70.71927713057003
5 3 16.42487367224567
5 4 11.25867305737788
5 5 0.0
5 6 18.66059167480909
5 7 3.427695692421038
5 8 34.32585839887643
5 9 19.20702899478914
5 10 47.09631649902025
5 11 6.162826486393279
5 12 34.43462672363474
5 13 54.98132455334839
5 14 36.70702600428434
5 15 13.90075152749412
