0.016667 0.016667 0.666667 20 20
20
 6.2  0.0
 1.5  10.9  0 
 1.1  8.7  0 
 5.2  0.9  0 
 2.4  8.0  0 
 2.3  8.3  1 
 11.9  1.3  0 
 0.3  7.6  0 
 7.4  0.9  0 
 2.9  2.9  1 
 1.6  5.3  0 
 3.0  2.8  0 
 1.7  5.5  0 
 2.5  10.8  0 
 0.3  1.6  0 
 3.4  12.1  0 
 1.6  11.7  0 
 8.2  1.2  1 
 10.5  1.9  1 
 0.4  11.3  0 
 1.6  9.5  0 
 6.2  0.0
0 0 0.0
0 1 37.37100020951212
0 2 33.17771757434783
0 3 4.594054238054754
0 4 28.28465499969291
0 5 29.33739417631365
0 6 16.89735030459708
0 7 32.46486897980918
0 8 4.964562829089311
0 9 14.75814020660289
0 10 23.7331375009537
0 11 14.44040642798819
0 12 23.87734669532777
0 13 34.784934116899
0 14 17.89478620858764
0 15 35.85249075525645
0 16 39.03145733103565
0 17 7.625577363987905
0 18 14.78219293662865
0 19 41.03351852399662
0 20 33.86822567415122
0 21 0.0
1 0 37.37100020951212
1 1 0.0
1 2 6.113282635164291
1 3 32.77694597145737
1 4 9.086345209819207
1 5 8.033606033198467
1 6 48.02835051410919
1 7 10.66613122970294
1 8 38.01556303860143
1 9 22.61286000290923
1 10 13.95786270855842
1 11 22.93059378152393
1 12 13.49365351418434
1 13 3.169020405633961
1 14 25.23621400092447
1 15 7.601490545744335
1 16 2.460457121523532
1 17 39.23657757350002
1 18 43.03319314614077
1 19 3.662518314484508
1 20 3.8227745353609
1 21 37.37100020951212
2 0 33.17771757434783
2 1 6.113282635164291
2 2 0.0
2 3 28.58366333629307
2 4 4.893062574654915
2 5 3.840323398034176
2 6 43.8350678789449
2 7 4.552848594538645
2 8 33.82228040343713
2 9 18.41957736774494
2 10 9.444580073394132
2 11 18.73731114635964
2 12 9.300370879020052
2 13 8.32721654255117
2 14 19.12293136576018
2 15 13.71477318090863
2 16 8.253739756687823
2 17 35.04329493833573
2 18 38.83991051097647
2 19 7.855800949648799
2 20 3.090508099803391
2 21 33.17771757434783
3 0 4.594054238054754
3 1 32.77694597145737
3 2 28.58366333629307
3 3 0.0
3 4 23.69060076163816
3 5 24.7433399382589
3 6 17.17140454265183
3 7 27.87081474175443
3 8 5.718617067144066
3 9 10.16408596854814
3 10 19.13908326289894
3 11 9.846352189933436
3 12 19.28329245727302
3 13 30.19087987884424
3 14 13.30073197053289
3 15 31.2584365172017
3 16 34.43740309298089
3 17 7.89963160204266
3 18 15.0562471746834
3 19 36.43946428594187
3 20 29.27417143609646
3 21 4.594054238054754
4 0 28.28465499969291
4 1 9.086345209819207
4 2 4.893062574654915
4 3 23.69060076163816
4 4 0.0
4 5 1.052739176620739
4 6 38.94200530428999
4 7 5.899786019883729
4 8 28.92921782878222
4 9 13.52651479309002
4 10 8.391517498739216
4 11 13.84424857170472
4 12 7.767308304365137
4 13 7.300279117206085
4 14 20.46986879110527
4 15 12.36783575556354
4 16 10.74680233134274
4 17 30.15023236368081
4 18 33.94684793632156
4 19 12.74886352430371
4 20 5.583570674458306
4 21 28.28465499969291
5 0 29.33739417631365
5 1 8.033606033198467
5 2 3.840323398034176
5 3 24.7433399382589
5 4 1.052739176620739
5 5 0.0
5 6 39.99474448091073
5 7 6.472525196504467
5 8 29.98195700540296
5 9 14.57925396971076
5 10 8.964256675359955
5 11 14.89698774832546
5 12 8.340047480985875
5 13 6.407539940585348
5 14 21.04260796772601
5 15 11.7950965789428
5 16 9.694063154721997
