0.016667 0.016667 0.666667 20 20
20
 6.2  0.0
 2.3  0.8  0 
 3.0  7.0  0 
 2.2  0.7  0 
 0.1  10.3  0 
 0.0  4.8  0 
 0.5  6.7  0 
 2.1  6.2  0 
 3.5  5.5  0 
 2.9  8.9  0 
 2.4  1.9  0 
 7.0  0.7  0 
 2.1  5.2  0 
 0.6  4.4  0 
 2.4  6.5  0 
 8.2  3.6  0 
 0.2  10.9  1 
 2.2  11.8  1 
 0.8  3.1  0 
 6.7  2.6  0 
 1.4  8.0  0 
 6.2  0.0
0 0 0.0
0 1 11.25370368733832
0 2 24.47103309947134
0 3 11.16700777096744
0 4 39.43960765446787
0 5 26.35427056284732
0 6 29.82201736352933
0 7 24.67658783002365
0 8 19.76857656458943
0 9 29.31302560153306
0 10 13.65240896536172
0 11 3.548086692559844
0 12 22.19444040415145
0 13 23.8724354219055
0 14 24.74278054904848
0 15 13.45705346722453
0 16 40.62025137339278
0 17 37.79613434647349
0 18 20.28188087501207
0 19 7.362333965544709
0 20 30.80049959332903
0 21 0.0
1 0 11.25370368733832
1 1 0.0
1 2 16.55978205476458
1 3 0.726695916370876
1 4 28.18590396712955
1 5 15.100566875509
1 6 18.56831367619101
1 7 13.56533678531689
1 8 14.25732551988268
1 9 20.92177455682629
1 10 2.861157920654958
1 11 11.60179037989816
1 12 11.08318935944469
1 13 12.61873173456718
1 14 13.95152950434171
1 15 20.87075715456284
1 16 29.36654768605445
1 17 26.68488330176673
1 18 9.028177187673757
1 19 14.77603765288303
1 20 19.54679590599071
1 21 11.25370368733832
2 0 24.47103309947134
2 1 16.55978205476458
2 2 0.0
2 3 17.1440253285039
2 4 14.96857455499653
2 5 12.51676253662402
2 6 6.649015735942013
2 7 4.114445269447692
2 8 4.702456534881905
2 9 4.841992502061716
2 10 13.69862413410962
2 11 24.65911979203118
2 12 6.596592695319886
2 13 12.11859767756584
2 14 2.608252550422865
2 15 20.64808656669587
2 16 16.14921827392143
2 17 13.32510124700215
2 18 14.54795924243834
2 19 19.35336706501605
2 20 6.329466493857689
2 21 24.47103309947134
3 0 11.16700777096744
3 1 0.726695916370876
3 2 17.1440253285039
3 3 0.0
3 4 28.27259988350042
3 5 15.18726279187988
3 6 18.65500959256189
3 7 13.98958005905621
3 8 14.84156879362199
3 9 21.50601783056561
3 10 3.445401194394278
3 11 11.54603365363748
3 12 11.50743263318401
3 13 12.70542765093806
3 14 14.53577277808103
3 15 21.45500042830216
3 16 29.45324360242533
3 17 27.26912657550605
3 18 9.114873104044634
3 19 15.36028092662235
3 20 19.63349182236159
3 21 11.16700777096744
4 0 39.43960765446787
4 1 28.18590396712955
4 2 14.96857455499653
4 3 28.27259988350042
4 4 0.0
4 5 13.56533709162055
4 6 9.61759029093854
4 7 14.76301982444422
4 8 19.67103108987843
4 9 10.12658205293481
4 10 25.78719868910615
4 11 39.62769434702771
4 12 17.24516725031641
4 13 15.56717223256237
4 14 14.69682710541939
4 15 35.6166611216924
4 16 2.140643718924906
4 17 8.436526692005625
4 18 19.15772677945579
4 19 34.32194162001258
4 20 8.639108061138838
4 21 39.43960765446787
5 0 26.35427056284732
5 1 15.100566875509
5 2 12.51676253662402
5 3 15.18726279187988
5 4 13.56533709162055
5 5 0.0
5 6 5.867746800682006
5 7 8.402317267176327
5 8 10.21430600174211
5 9 16.87875503868574
5 10 12.7018615974856
5 11 26.54235725540716
5 12 5.920169841304133
5 13 2.48183514094182
5 14 9.908509986201153
5 15 22.53132403007185
5 16 15.22598081054545
5 17 22.00186378362617
5 18 6.072389687835246
5 19 21.23660452839203
5 20 11.16622903048171
5 21 26.35427056284732
6 0 29.82201736352933
6 1 18.56831367619101
6 2 6.649015735942013
6 3 18.65500959256189
6 4 9.61759029093854
6 5 5.867746800682006
6 6 0.0
6 7 5.14542953350568
6 8 10.05344079893989
6 9 11.01100823800373
6 10 16.16960839816761
6 11 30.01010405608917
6 12 7.627576959377874
6 13 6.269581941623827
6 14 5.079236814480852
6 15 25.99907083075385
6 16 10.79823400986345
6 17 16.13411698294416
6 18 9.540136488517252
6 19 24.70435132907403
6 20 5.298482229799702
6 21 29.82201736352933
7 0 24.67658783002365
7 1 13.56533678531689
7 2 4.114445269447692
7 3 13.98958005905621
7 4 14.76301982444422
7 5 8.402317267176327
7 6 5.14542953350568
7 7 0.0
7 8 4.908011265434212
7 9 8.476437771509408
7 10 11.02417886466193
7 11 24.86467452258349
7 12 2.962147425872195
7 13 8.004152408118147
7 14 1.506192719024827
7 15 20.85364129724818
7 16 15.94366354336913
7 17 14.07954651644984
7 18 10.43351397299064
7 19 19.55892179556836
7 20 6.123911763305381
7 21 24.67658783002365
8 0 19.76857656458943
8 1 14.25732551988268
8 2 4.702456534881905
8 3 14.84156879362199
8 4 19.67103108987843
8 5 10.21430600174211
8 6 10.05344079893989
8 7 4.908011265434212
8 8 0.0
8 9 9.54444903694362
8 10 11.39616759922771
8 11 19.95666325714928
8 12 4.294136160437982
8 13 9.816141142683934
8 14 4.97420398445904
8 15 15.94563003181396
8 16 20.85167480880333
8 17 18.02755778188406
8 18 12.24550270755643
8 19 14.65091053013414
8 20 11.03192302873959
8 21 19.76857656458943
9 0 29.31302560153306
9 1 20.92177455682629
9 2 4.841992502061716
9 3 21.50601783056561
9 4 10.12658205293481
9 5 16.87875503868574
9 6 11.01100823800373
9 7 8.476437771509408
9 8 9.54444903694362
9 9 0.0
9 10 18.06061663617134
9 11 29.5011122940929
9 12 10.9585851973816
9 13 16.48059017962755
9 14 6.97024505248458
9 15 25.49007906875758
9 16 11.30722577185971
9 17 8.483108744940436
9 18 18.90995174450005
9 19 24.19535956707777
9 20 5.712526008204027
9 21 29.31302560153306
10 0 13.65240896536172
10 1 2.861157920654958
10 2 13.69862413410962
10 3 3.445401194394278
10 4 25.78719868910615
10 5 12.7018615974856
10 6 16.16960839816761
10 7 11.02417886466193
10 8 11.39616759922771
10 9 18.06061663617134
10 10 0.0
10 11 13.84049565792157
10 12 8.542031438789731
10 13 10.22002645654378
10 14 11.41037158368676
10 15 18.00959923390788
10 16 26.96784240803105
10 17 24.14372538111177
10 18 6.629471909650354
10 19 11.91487973222807
10 20 17.14809062796731
10 21 13.65240896536172
11 0 3.548086692559844
11 1 11.60179037989816
11 2 24.65911979203118
11 3 11.54603365363748
11 4 39.62769434702771
11 5 26.54235725540716
11 6 30.01010405608917
11 7 24.86467452258349
11 8 19.95666325714928
11 9 29.5011122940929
11 10 13.84049565792157
11 11 0.0
11 12 22.38252709671129
11 13 24.06052211446535
11 14 24.93086724160832
11 15 9.908966774664682
11 16 40.80833806595262
11 17 37.98422103903334
11 18 20.46996756757192
11 19 5.305752727015137
11 20 30.98858628588887
11 21 3.548086692559844
12 0 22.19444040415145
12 1 11.08318935944469
12 2 6.596592695319886
12 3 11.50743263318401
12 4 17.24516725031641
12 5 5.920169841304133
12 6 7.627576959377874
12 7 2.962147425872195
12 8 4.294136160437982
12 9 10.9585851973816
12 10 8.542031438789731
12 11 22.38252709671129
12 12 0.0
12 13 5.522004982245952
12 14 3.988340144897021
12 15 18.37149387137598
12 16 18.42581096924132
12 17 16.56169394232204
12 18 7.951366547118448
12 19 17.07677436969616
12 20 8.606059189177577
12 21 22.19444040415145
13 0 23.8724354219055
13 1 12.61873173456718
13 2 12.11859767756584
13 3 12.70542765093806
13 4 15.56717223256237
13 5 2.48183514094182
13 6 6.269581941623827
13 7 8.004152408118147
13 8 9.816141142683934
13 9 16.48059017962755
13 10 10.22002645654378
13 11 24.06052211446535
13 12 5.522004982245952
13 13 0.0
13 14 9.510345127142974
13 15 20.04948888913003
13 16 16.74781595148727
13 17 21.60369892456799
13 18 3.590554546893426
13 19 18.75476938745021
13 20 10.76806417142353
13 21 23.8724354219055
14 0 24.74278054904848
14 1 13.95152950434171
14 2 2.608252550422865
14 3 14.53577277808103
14 4 14.69682710541939
14 5 9.908509986201153
14 6 5.079236814480852
14 7 1.506192719024827
14 8 4.97420398445904
14 9 6.97024505248458
14 10 11.41037158368676
14 11 24.93086724160832
14 12 3.988340144897021
14 13 9.510345127142974
14 14 0.0
14 15 20.919834016273
14 16 15.8774708243443
14 17 13.05335379742502
14 18 11.93970669201547
14 19 19.62511451459318
14 20 6.057719044280553
14 21 24.74278054904848
15 0 13.45705346722453
15 1 20.87075715456284
