0.016667 0.016667 0.666667 20 20
20
 0.0  0.0
 5.7  2.1  0 
 2.6  0.6  0 
 1.8  1.4  0 
 0.8  4.4  0 
 1.2  1.2  0 
 2.3  1.8  0 
 11.0  2.5  0 
 1.8  11.6  0 
 2.1  11.2  0 
 8.1  0.1  0 
 4.9  0.2  0 
 8.3  3.6  0 
 1.2  7.6  0 
 10.2  3.7  0 
 2.9  1.4  1 
 6.2  2.2  0 
 3.8  1.1  1 
 1.3  12.7  0 
 3.9  0.9  0 
 1.1  1.6  0 
 0.0  0.0
0 0 0.0
0 1 18.67805933766141
0 2 7.646565838626287
0 3 7.76097190627863
0 4 12.59952844328041
0 5 5.748293239993888
0 6 9.80232924355754
0 7 32.41236978240118
0 8 32.16563340414111
0 9 32.00127348103398
0 10 19.79722168064782
0 11 12.1444543161787
0 12 28.65950818230278
0 13 21.21970893431354
0 14 33.41334671520612
0 15 10.35702956028188
0 16 20.13348209206962
0 17 11.81266602336269
0 18 33.49520712152651
0 19 11.47013350910139
0 20 6.587688357046314
0 21 0.0
1 0 18.67805933766141
1 1 0.0
1 2 11.03149349903512
1 3 10.91708743138278
1 4 17.35758778094182
1 5 12.92976609766752
1 6 8.87573009410387
1 7 13.73431044473977
1 8 32.12369274180252
1 9 30.51933281869539
1 10 10.71916234298641
1 11 6.533605021482709
1 12 9.981448844641372
1 13 24.05776827197496
1 14 14.73528737754471
1 15 8.321029777379529
1 16 1.935422754408201
1 17 6.86539331429872
1 18 35.85326645918792
1 19 7.20792582856002
1 20 12.0903709806151
1 21 18.67805933766141
2 0 7.646565838626287
2 1 11.03149349903512
2 2 0.0
2 3 3.887537744904916
2 4 13.5260942819067
2 5 4.778272598632398
2 6 3.604236595068746
2 7 24.76580394377489
2 8 28.2921992427674
2 9 26.68783931966027
2 10 14.55065584202153
2 11 6.417888477552417
2 12 21.0129423436765
2 13 20.22627477293983
2 14 25.76678087657984
2 15 2.710463721655596
2 16 12.48691625344333
2 17 4.166100184736405
2 18 32.02177296015279
2 19 3.823567670475105
2 20 5.858877481579972
2 21 7.646565838626287
3 0 7.76097190627863
3 1 10.91708743138278
3 2 3.887537744904916
3 3 0.0
3 4 9.638556537001781
3 5 2.012678666284741
3 6 2.041357337278912
3 7 24.65139787612255
3 8 25.04466149786248
3 9 24.24030157475535
3 10 18.43819358692645
3 11 10.30542622245733
3 12 20.89853627602415
3 13 16.33873702803492
3 14 25.65237480892749
3 15 3.078001466560513
3 16 12.37251018579098
3 17 5.653637929641321
3 18 28.13423521524788
3 19 6.370838397177236
3 20 2.291339736675056
3 21 7.76097190627863
4 0 12.59952844328041
4 1 17.35758778094182
4 2 13.5260942819067
4 3 9.638556537001781
4 4 0.0
4 5 8.7478216832743
4 6 9.921857686837955
4 7 29.17189822568159
4 8 19.5661049608607
4 9 19.40174503775357
4 10 28.07675012392824
4 11 19.94398275945911
4 12 20.13903662558319
4 13 8.620180491033135
4 14 24.41287515848654
4 15 12.3965580035623
4 16 18.33301053535002
4 17 15.2921944666431
4 18 20.8956786782461
4 19 16.00939493417902
4 20 7.667216800326726
4 21 12.59952844328041
5 0 5.748293239993888
5 1 12.92976609766752
5 2 4.778272598632398
5 3 2.012678666284741
5 4 8.7478216832743
5 5 0.0
5 6 4.054036003563653
5 7 26.66407654240729
5 8 26.41734016414722
5 9 26.25298024104009
5 10 19.32892844065393
5 11 11.19616107618482
5 12 22.9112149423089
5 13 16.11141569431966
5 14 27.66505347521224
5 15 4.608736320287995
5 16 14.38518885207572
5 17 7.024372783368803
5 18 27.90691388153262
5 19 7.261573250904718
5 20 1.744018402959797
5 21 5.748293239993888
6 0 9.80232924355754
6 1 8.87573009410387
6 2 3.604236595068746
6 3 2.041357337278912
6 4 9.921857686837955
6 5 4.054036003563653
6 6 0.0
6 7 22.61004053884364
6 8 24.68796264769865
6 9 23.31894423747644
6 10 18.15489243709028
6 11 10.02212507262116
6 12 18.85717893874524
6 13 16.62203817787109
6 14 23.61101747164858
6 15 2.474700316724342
6 16 10.33115284851207
6 17 5.37033677980515
6 18 28.41753636508405
6 19 6.087537247341065
6 20 3.214640886511227
6 21 9.80232924355754
7 0 32.41236978240118
7 1 13.73431044473977
7 2 24.76580394377489
7 3 24.65139787612255
7 4 29.17189822568159
7 5 26.66407654240729
7 6 22.61004053884364
7 7 0.0
7 8 43.93800318654228
7 9 42.33364326343516
7 10 12.61514810175336
7 11 20.26791546622248
7 12 9.032861600098396
7 13 35.87207871671473
7 14 4.759023067195054
7 15 22.0553402221193
7 16 12.27888769033157
7 17 20.59970375903849
7 18 47.66757690392769
7 19 20.94223627329979
7 20 25.82468142535486
7 21 32.41236978240118
8 0 32.16563340414111
8 1 32.12369274180252
8 2 28.2921992427674
8 3 25.04466149786248
8 4 19.5661049608607
8 5 26.41734016414722
8 6 24.68796264769865
8 7 43.93800318654228
8 8 0.0
8 9 1.604359923107128
8 10 42.84285508478893
8 11 34.71008772031981
8 12 34.90514158644389
